i feel like id been shaken up like a snow globe now all the little snowflakes are coming back to their places	fear
im going to and even though ive never been i feel a strange calm within	fear
i dont blame her for this as this thought is still wandering in my head sometimes i am really eager for it but sometimes i feel like not going for it afraid im not eligible to be one	fear
ive been doing a lot of thorough thinking and a lot of writing yet i still feel unsure	fear
i hope that the next time you have that strange sense of feeling in your stomach or feel at all apprehensive then listen to your body and mind about what it is telling you	fear
i record here the hummingbirds i see the flowers i smell the news i hear the happenings i feel and the strange i taste	fear
im afraid to deepen any feelings coz im afraid to get hurt as well	fear
i was feeling before the funeral seems to have been created by my fearful beleaguered brain	fear
i feel tortured by my presence in her life and yet she still after so long so many arguments so much anger mistrust jealousy and lies she is still with me	fear
i feel reluctant to leave junior year behind but with the alluring calls of senior year i cant help but be excited for the upcoming vacation and school year	fear
i feel so out of place maybe i live on the earth just to get tortured	fear
im feeling pretty vulnerable since its rare that i like someone this much and i dont want to screw it up	fear
im feeling restless and i want to get out and do something	fear
i didnt put my heart and soul into it i didnt feel so distressed	fear
i do not know but i feel it to be and i am tortured	fear
i did prompt him with the sounds of some of the initial letters to fear over whether he really had done it and whether it would still be easy tomorrow or if it would keep getting harder back to wanting to feel joy for reading and unsure if it counted since i helped	fear
i mean the reality is that during an internship you are faced with new ways of going about your daily life and when you feel uncomfortable ignoring it won t always work because you are going to be living through this for three months	fear
i am trying to not feel pressured	fear
i start feeling scared	fear
im much more on the trustee end of the scale worrying about security and feeling threatened by change	fear
i am feeling a bit apprehensive about carrying an amount this large without any protection	fear
im feeling very anxious so the needle felting will keep me nice and occupied	fear
i was feeling very intimidated while he was going over my paperwork when he looked up at me and said father	fear
i talk about herbalife amp he decides to compare them cause hell feel threatened obviously	fear
i feeling so indecisive and apathetic	fear
two guys were fighting murderously and i feared that one of them would be killed	fear
i feel almost paranoid as if all eyes are on me	fear
i have wasted entirely too much time feeling insecure about my body	fear
i feel afraid when i call your name rel bookmark permalink	fear
i feel intimidated at the terrain and logistics of the whites	fear
i feel i m definitely a make it happen kind of guy who isn t afraid to go after the things i want and will take risks to get there	fear
im feeling so uptight that im not speaking to anybody but my girls and my ghosts all day	fear
i feel like her at this point in my life when so much is uncertain	fear
i remembered my yearning to be a practicing witch but also the feeling of being hesitant and unsure about how or where to start	fear
i returned home from work feeling very agitated	fear
i know you must be right but why do i feel so uncertain	fear
i felt it was unethical to promise something or push for something that might not happen if the heffen vp had seemed to like my suggestion i might have delved into the issue a little further but did not feel as though i should push something that the heffen vp felt hesitant about	fear
im back to feeling doubtful about school again	fear
i feel a bit restless and there are so many things that i want to tackle on my kid free days that i feel like i will get absolutely nothing done instead	fear
im feeling skeptical about going out tomorrow	fear
i cant dos that leave me feeling helpless	fear
i sound desperate and feel frightened	fear
i see other close friends in love and it crushes me inside because i ve never felt the joy they are feeling and i m scared that i never will	fear
i is the reason why this is so because i feel that my experience has been enough to make me agitated	fear
i wasn t feeling the least bit uncomfortable until this dude decided that it was his business to make sure that i was safe	fear
i shout to my kids often i feel like doing that to my husband but i am afraid	fear
i felt some small earthquakes anyone else feeling some after shocks from the mexico quake or am i just paranoid	fear
i feel so extremely confused	fear
i woke up feeling very insecure and angry and upset	fear
i feel like i am helpless to change	fear
i mentioned way back when about finding my tribe and i yearn for it to be within a poetry community but i m feeling afraid and insecure about myself as a poet	fear
i like ani difranco or jay z but feel slightly strange because i know the music isnt for me	fear
i always start to get nightmares when i feel agitated	fear
i am tired of always feeling so fearful anxious worried and depressed	fear
i am in the moment of feeling uncertain	fear
i have only been at this new barn for three days but i feel so nervous and uneasy while im there which im chalking up to being at the same barn for three years	fear
i also feel very restless like i need to be doing something i just have no energy to do it	fear
i even notice people are feeling intimidated by my energy its that strong	fear
i would feel shaky as sand and completely inadequate of acting as the cornerstone of anything much less the entire christian faith	fear
i know i shouldnt feel insecure because people say that if he really loves you he wont fall back to his ex	fear
i started to feel weird and see a little hazy and knew the anesthesia was working	fear
i dont think its necessary a mental thing because i do feel like going out to run however my confidence is a little shaky because im not sure how things will go once im out there	fear
i feel overwhelmed a lot	fear
i don t think you can per say plan for that except to work on your own philosophies but lately and maybe always that just makes me feel increasingly more neurotic	fear
i look down both ways of the hallway feeling uncertain	fear
i forgive myself that i have accepted and allowed myself that i was fully aware of what i was doing when i engaged in the backchat conversation which was making me feel uncomfortable inside and yet i continued and did not stop	fear
i feel assaulted dizzy and reeling	fear
i was feeling pretty insecure about going on this trip	fear
i got this feeling this so reluctant feeling	fear
i feel so bashful	fear
i no longer feel frantic and stressed because of all the other things on my plate	fear
im feeling a bit distraught over the drastic changes being made here	fear
i feel kind of shaky and cold	fear
i feel all the time and that i feel so uncertain about the future	fear
i feeling frantic	fear
i feel hesitant to buy it	fear
i have been so angry that i have spent so much time struggling with being sick and feeling helpless	fear
i feel shaky just writing it	fear
i would have to decide how to use but im feeling pretty overwhelmed with life right now	fear
i and my husband are feeling restless and feel like going and telling the parents of the girl not to punish her like this	fear
i woke up still feeling anxious so i went to my trusty copy of a href http www	fear
i feel totally intimidated and inept at the thought	fear
im feeling hesitant to donate towards a religious cause even though thats not a kiva category since theologies can vary in such extremes	fear
i am not just feeling overwhelmed i have also allowed too many responsibilities to fill my time	fear
i feel nervous and excited and overwhelmed by all the positive support i have received from my husband my family my friends and my coworkers	fear
i admit part of it has been feeling uncomfortable about my body	fear
i feel skeptical about how clipping one s pants could ever look convincingly cute	fear
i havent really enjoyed waking up and feeling so confused about what the hell story my mind just played out	fear
i feel a bit skeptical that fruit can really be no points because i guess i feel that they should count for something	fear
ive decided im doing this the words my novel still feel very strange coming out of my mouth	fear
i am feeling vulnerable or low or in need of guidance or a boost of confidence i browse through my book	fear
ive always found it works really well for me when i am feeling overwhelmed its a place to unload everything thats in my head	fear
i am also feeling really restless and uncomfortable	fear
i find myself bossing someone else around or speaking aggressively to them if i look closely it s because i myself am feeling afraid and am somehow refusing to acknowledge or feel that	fear
im still feeling very indecisive about the whole business school vs law school decision but im in a good place with that indecision	fear
i don t feel pressured to be sexy watch the singer s interview with ebuka obi uchendu on rubbin minds minutes ago	fear
im having my biannual mammogram and although i know it only hurts for a while im feeling unusually apprehensive	fear
i was washing the bathroom one day and without warning i feel therefore frightened i cannot move i was shaking after which i can t capture my breath and then thing i knew i needed to faint	fear
i never really felt threatened but there was a big difference between not feeling threatened and the realization that prison could be a very dangerous place	fear
i always choose kindness when i feel threatened or insulted	fear
i just woke up an hour ago and i still feel shaken up and horrified	fear
i end up having a change of clothes at work and i feel that if i explain my problem to my co workers that they will understand my strange coming and goings	fear
ive found myself feeling anxious when he has a big assignment or a presentation	fear
being close to drowning	fear
i talk about trust during my presentations i feel that many in the audience are skeptical	fear
i feel strange saying that	fear
i have a pretty good feel for the eyeball energy and i like to make people uncomfortable i tend to stop and turn towards the people staring right as they are either staring or pointing	fear
i just wanted to say i understand how you feel you are fearful of something bad happening like this again	fear
i was starting feel uncomfortable in my own skin that is just me being paranoid that if i do not work out i feel like i have gained lbs	fear
i look back at my past and if i think of my child i feel scared	fear
i think of you and i feel frightened	fear
i no longer feel distressed about the clash i just let time and god take tide	fear
i could not help but feel weird that this was my last impression of the city	fear
i aware and concerned for everyone will give attention not only marriages and deaths but also with equal seriousness to the elderly woman who feels helpless because she does not know which oven to buy	fear
im not proud of my image and ive not learnt anything in the process of taking it so i feel reluctant to even post it	fear
i had to go around feeling paranoid that he d blab to our friends and they d think me silly or lonely or petty or all of the above	fear
im about to share is quite personal and a part of me is feeling a bit vulnerable but then i think thats what its all about	fear
i feel frightened that sam will be scolded	fear
i feel like i am past the point of being fearful	fear
i said it even uttered it and it made me feel uncomfortable	fear
i do not like feeling helpless or lost	fear
i could feel the corners of my lips fall in an indecisive frown and my fingers hovered over the keys of my ibook waiting for a response from my paralyzed brain	fear
ive had a journal for a while i usually decide that a i want a fresh start or b the people who read it are getting sick of my rambling so i start a new one so i can feel less inhibited	fear
im still breathing hard my blood pressure is up i can feel it and my hands are very shaky	fear
i woke up this morning feeling so overwhelmed and stressed out	fear
i become rude more often called outspoken or forthcoming but its just rude times this isnt intentional i guess its more of a natural reaction to feeling insecure and unworthy	fear
i in yumbo and they have a christmas market there which feel so weird in this climate and they played christmas songs and i dont feel any christmas feeling at all which is actually nice tho	fear
i was still feeling a little nervous despite the smile on my face	fear
i feel intimidated by him but had got fairly good at ignoring the image	fear
i feel like i should be anxious but really i feel totally unmotivated to over analyze life which is actually pretty great	fear
i feel so afraid to meet someone that cant understand me well	fear
i also feel that i am not as scared to get online and explore all that is unknown to me out there and with the help of this class i know how to begin that search	fear
im not scared or feeling uncertain	fear
i question my actions and my feelings because i am so afraid of messing something up or doing the wrong thing	fear
i feel shy because i ve fallen in love via tumblr class thumbnail iframe src http www	fear
i want to get rid of that feeling the feeling of being hesitant	fear
i should probably be thankful that they find these problems but instead feel skeptical about goodyear	fear
i feel shaken and groundless i retreat to mental places where i find familiarity	fear
im days away from starting my pre surgery liquid diet and to be honest im feeling a bit overwhelmed at the moment	fear
i have returned to it often when i feel confused or in the dark as to god s will on a matter	fear
i wish my art was better but the last three paintings i made are bad and it makes me feel insecure	fear
i feel intimidated by all the troubles ive caused myself all reversible but all unnecessary i demand from myself and i deserve a better existence ya rab help me always to fight my battles and win ya rab	fear
i had a grave feeling a fearful lump got created whenever i thought that i couldn t be a doctor	fear
as a child ie hiking in reasonably rugged bush and becoming lost for a duration of hours	fear
i was asked in penn station such a question i said no the previous time but it was a lady that was asking so i didn t feel threatened and i m only in there about once a week and so sometimes i say no to such requests	fear
i know my best friend thinks i m a legend xd she tells me i m hilarious and a badass when most of the time i feel like a wimpy dork	fear
i know i need new ones but i feel so reluctant to buy them	fear
im feeling a bit strange tonight	fear
i just took a shower at noon on day and i feel shaky and worn out	fear
im feeling restless and so for the millionth time a thought occurs that i should move to another city with or without my partner	fear
im not sure whats gotten into me but ive been feeling so restless of late	fear
im in the company of a group of drinkers i will end up feeling more uptight and alienated than i would otherwise with those same people	fear
i am looking forward to doing but had been feeling unsure about thinking that emerging technologies like html s video and audio element would supersede flash	fear
im feeling very distraught	fear
i cant quite explain that feeling of course i was terrified but i think i shut down	fear
i just want to be sometimes sheesh i sound so full of myself i hate feeling insecure	fear
i say that im trusting this person and i honestly think i do but why then do i feel so suspicious that theyre breaking that trust	fear
i feel unsure as to how ill perform and unsure as to what thatll mean for my future	fear
im often feeling doubtful mental and very very distressed because i have one child and can barely make it through the day	fear
i feel nervous yet empowered	fear
i will either choose not to talk or to feel agitated beyond agitated and sometimes feel like crying	fear
im feeling quite apprehensive about monday and if i was religious i would be praying for things to finally take a positive turn	fear
im feeling frightened youll slip away you must love me you must love me why are you at my side	fear
i was feeling a bit apprehensive about it since wes gives me such problems nursing but i had been checking his weight at least weekly and he has been gaining but i was not prepared for his weight to come in at pounds ounces	fear
i should be more like that and that makes me feel insecure	fear
i feel like a frantic parent searching for their fragile child	fear
im still feeling a little gun shy from gymnastics	fear
ive been feeling a little anxious lately	fear
i feel assaulted by facebook posts	fear
i feel less fearful of what people think of me and worry less about what other people are doing	fear
i realized how much better i feel now that i ve shaken off the last vestiges of enormousness	fear
i started to feel uncomfortable with my brain	fear
i did my xopenex while getting very angry and now i feel like shaky death	fear
i did not feel any pain but was quite shaken by his abruptness and lack of empathy	fear
i do feel insecure because if there was a way to examine boyfriends he d be exempted	fear
i was left feeling helpless and broken hearted	fear
i enter my house at night i do not need to feel apprehensive about anyone seeing me entering alone	fear
when i went to my first dental appointment	fear
ive been hanging around younger people and when i am with them i feel like im but when i see the photos of us together i am suddenly shaken to see just how old i look	fear
i feel reluctant to pursue anything without genuinely liking it wanting it yearning for it	fear
i feel equally hesitant of both candidates	fear
i know they re professionals they ll obviously be fine without you but also you know it s not technically my house anymore i d feel strange	fear
i experience including the extended bout of paranoia afterwards although can you really blame someone who feels like they just had a lightning bolt through the brain for being paranoid	fear
i feel abit reluctant	fear
i feel scared i think to myself fear or fun audrey	fear
i feel like i m constantly being pressured by my company to tell them my plans	fear
i leave her feeling afraid that i failed her	fear
i told someone that something they said made me feel uncomfortable	fear
i shared with some friends that it was the first time in quite a while that i felt proud and excited to go to the kotel instead of just feeling uncomfortable or troubled by the inequalities and prejudices that are often found there	fear
i dont look at the whole picture i can feel very shaky and uncertain	fear
i worry that i see my children growing and becoming people that have feelings and thoughts and im fearful of sharing too much of their stories before they have the chance to share them in their own ways	fear
i wasnt feeling distraught enough today that felt like the final nail in the coffin	fear
i nodded suddenly feeling shy most unlike me and i instantly made a mental note to pull myself together	fear
i always smile even when i feel tortured tattered and forgotten	fear
i just i feel so agitated when he s around	fear
i know i sound reflective and believe me i feel just as uncomfortable but like what socrates said unexamined life is not worth living	fear
i am so thankful because i trust her the most and i don t feel pressured to not do things that i feel comfortable doing	fear
i feel somewhat uncomfortable labelling people as dislikeable on the sole basis that they have a very serious hobby	fear
i feel for her in this situation i really do i hate guiltships so she agrees to marry william but not without inflicting her godawful indecisive mouthbreathing fish face on the audience for several scenes	fear
i was feeling rather apprehensive because previous holidays with the kids had always included you	fear
i can t help but feel a little uptight at the moment	fear
i had a moment recently where i found myself feeling slightly alarmed by my lifes online presence	fear
i remember being twelve and fifteen and eighteen and seeing missionaries and thinking how mature and powerful they looked and feeling intimidated	fear
i feel very uncomfortable with lots of people around me	fear
i am beginning to feel startled by how little of last week i remember	fear
ive filled in some of the holes beneath my desk with foil as i feel distressed by the idea of losing one of my sewing machine feet or the bobbin case down there	fear
i was sitting there waiting i just started feeling really weird and told the nurse i think i need to lay down	fear
i had with myself im feeling shaken as well	fear
i feel restless afflicted by a kind of prophetic impatience that can be both blessing and curse	fear
i feel apprehensive when i begin something new curious about what lies ahead and a sense of satisfaction when i have gained some knowledge through my experience	fear
im feeling kind of pressured to keep it up	fear
i feel so very helpless	fear
i feel a kind of helpless excitement	fear
i feel kind of reluctant to go now	fear
i feel apprehensive hanging out with him in a group setting with him	fear
i know that they mean no harm yet i cant help but feel assaulted every time they bring this up	fear
i feel frantic in spirit and its awful	fear
im feeling wax where i know i really dont feel that i should and am starting to feel afraid that shes going to bring out the floor polisher at any moment	fear
i hate how they make me feel and i am terrified of them	fear
i haven t done much marketing on social media mostly because i feel shy	fear
i have it i m feeling hesitant	fear
i somehow feel terrified as though if i dare slow down or walk in place to catch my breath billy blanks will jump out of the screen and yell into my face with all his fierceness	fear
i can ask them if i m feeling paranoid i can run my crazy thoughts by them and they will reassure me	fear
i am feeling so anxious about it but i am always in a fatigue state	fear
i started to feel overwhelmed	fear
i spent the first couple of days feeling a bit restless so i kept myself busy with cleaning and organizing etc	fear
i try to stay focused on the now i begin to feel terrified of the future	fear
i feel so insecure and unstable i dont know what to do	fear
i still feel frightened of the world yet no where near as much as i used to	fear
i was feeling out of sorts today neurotic	fear
i have been doing a lot of thinking lately and i find that although i have no regrets and i believe everything i have done and all that has happened was fate i cannot help but feel distraught about my lack of progress	fear
i love how i feel when i get back to work after a run ive shaken off the stress of the day so far and im feeling more focused on what i need to do	fear
im feeling a bit skeptical but i lay down and submit myself to belly and feet probing	fear
i was also feeling more than a bit intimidated by the proximity of her	fear
i often feel uncomfortable about disclosing my lack of faith to people because the word atheist seems to come loaded with a lot of negative connotations	fear
i am really lack of love that caused me feeling weird	fear
im left feeling restless	fear
i feel strange knowing that there are no tests to study for no projects to create and nothing to stress out about	fear
i am feeling all kinds of paranoid probably because i tend to go hypoglycemic if i don t eat several times per day	fear
i have been teaching ten years and i still feel nervous put on a pretty dress and make sure my room is spotless	fear
i still feel very unsure of this relationship and how they feel for me	fear
ive been feeling weird oh	fear
im feeling more agitated and thinking about facebook more than i was usually	fear
i now have too much fear about every little thing i feel in my body and i am a lot more frightened of giving birth than i let on	fear
i felt a physical fear	fear
im feeling unsure about writing today	fear
i realized during a ride that i didnt feel fearful the entire time	fear
i feel completely restless and then i feel fine where i am	fear
im doing there but i almost always feel extremely pressured into doing and saying the right thing	fear
i feel uncomfortable with my dependence on it	fear
i must say that i feel as sceptical and resistant to being told that the vagina is the seat or a seat of my self as i am to being told that my wandering womb has that role	fear
i do saw timonthy tiah which is the nuffnang boss just stand beside but i feel shy to ask whether can take picture with him	fear
i look at whats going on in my daily life and i feel fearful again	fear
i want to trust my husband again like i used to before i found the email and i want to feel that security i once thought would never be shaken	fear
im feeling completely overwhelmed with all that i have	fear
i get scared at anything and everything when on a plane so my rosary helps me relax as i meditate and st christopher is the patron saint of travellers so the medallion has a short prayer on the back that i say when feeling particularly frightened on a flight	fear
i have been feeling very confused since my session last friday finding the boundaries of my relationship with bn deeply painful which is always a sure sign i am hitting something unprocessed and not understood from my past	fear
i understand them well and i know that it is ok to feel im not afraid to show my emotions and they are most certainly on my sleeve	fear
i remember feeling so terrified that ruby was already sick and all this pushing which wasnt working would make things worse	fear
i have grown accustomed to the creative freedom of living by myself i can dance around my house and write songs and play guitar without feeling inhibited by the eyes and ears of others	fear
i hope so but i cant help but feel doubtful	fear
im feeling too restless homesick bored lonely morgan will ask if i want to go on a drive and the answer is almost always yes	fear
im feeling a little shaky light headed bloated and have a pretty bad headache which i never get	fear
i realize that this news leaves many of you feeling uncertain in these moments	fear
i started i must admit to feeling sceptical	fear
i should be going i said stepping back feeling nervous	fear
i was feeling completely confused and lost with what i was supposed to be doing	fear
i look at them amp i feel nervous	fear
i am tired of feeling anxious about it worrying about it and thinking about it	fear
i just feel terrified for no reason right away	fear
i was feeling distressed and then a href http www	fear
i feel shaken but still strong	fear
i am feeling indecisive and would appreciate commentary or alternate suggestions	fear
when abroad	fear
i always find myself crawling back into my shell when i feel unprotected	fear
i can remember a growing sense of panic and a palpable ego or conscious mind feeling very skeptical and quite convinced this was all a bunch of hooey	fear
i guess i feel a bit hesitant to spill my guts to an unknown audience of cyber people	fear
i have a new challenge and i do not want to feel helpless but to feel fully alive to the extend that i can be	fear
i remind myself of how their entire psychology is wrapped up in mormonism and they feel threatened and insecure and thus they lash out in immature ways	fear
i feel reluctant to take back the infamous econs test paper now	fear
im feeling really paranoid now for later	fear
i end up feeling really paranoid about smoking meth because i m terriffied that i ll become a drug addict now and i ll get arrested and sent to jail	fear
i seem to feel it more so i was fearful	fear
i guess i try to control them rather than feel helpless	fear
i hide behind the feelings that tortured me the mistakes that grounded me this cage that has impounded me inside my own disillusion of happiness	fear
i said that i knew things were going to work out but i was feeling unsure lately as to how or when and i needed some hope	fear
i did not want her to feel threatened	fear
i know that when i am around certain skaters and coaches i feel threatened by them and i am on alert with respect to them and need to work extra hard to focus on the job at hand	fear
i feel hesitant to go here	fear
i am feeling overwhelmed by words these last few days	fear
im slow about this but it does feel weird returning to a home without your mum anymore	fear
i murmured not feeling shy because he didn t know what i was saying to him	fear
i think about how many times people have laughed at us during election counts and now half of them feel intimidated and half consider us the only solution	fear
i feel insecure about my position at work church or somewhere else then i will thank god for the high or low position i have on earth and for my position in christ that secures my significance forever	fear
i was so sure he would at least understand me at best have feelings for me i really did feel that now i am so unsure and my self confidence has taken another seriously harmful battering	fear
i feel for the author but i m also hesitant over whether or not i should comment on this subject	fear
i didn t experience a feeling of freedom or relief strange because i was so wrapped up with the cabin fever i thought i was going to go crazy	fear
i feel more reluctant to lose an ounce of time to anything mundane	fear
i feel threatened by him	fear
i found myself feeling a bit skeptical when a student who had been wrestling with inconsistent landing performance introduced me to something he had found on the internet	fear
i want a wand whose activation word is fuck you hippie ryan thatd be whither plant paul you feel shaken alex but hes raging brian im angry and frightened at the same time	fear
i feel like i can talk more freely about things that most people are afraid to verbalize	fear
i was starting i have this feeling of getting intimidated by families from other race and ethnicity not because i felt i am superior than them but the feeling of inferiority that they are better people than me	fear
i have always believed in mutual effort in maintaining a friendship but the stronger i hold to this principle the more i feel agitated	fear
ive only had just over a glass but i can feel it doing the rounds of my body making me less inhibited as it goes	fear
i however tossed and turned feeling more and more agitated	fear
i ever stood a chance with him i was taller faster and smarter and boys tend to feel intimidated by that	fear
i was feeling a little apprehensive as i always do when i try out a new class	fear
i would like to at least possess the appearance of healthy or just not feel like crap while he is there so i wont get overly agitated at the smallest thing	fear
ill go because it warms my muscles and i always laugh in the midst of our quirky little inter generational exercise family and after six months im a regular which reminds me that ive accomplished the epic feat of no longer feeling in some way intimidated when i go to the gym	fear
i end up talking things into an endless circle with no conclusions or resolution and in the end just end up feeling more distraught and hopeless than when i first began	fear
i dont know why but i feel emotionally assaulted by this fact	fear
i feel like i ve been doing cleaning work while afraid to get dirty	fear
i feel damn reluctant to go for canoe marathon now	fear
i feel so agitated all the time	fear
i simply allow myself to feel intimidated	fear
i want to say that i feel vulnerable writing and sharing this info	fear
i hate the fact that this story speaks of an era where children were frightened to speak to their parents about things that had happened to them which made them feel uncomfortable	fear
ive always been a coward and or shy but ive also been feeling very insecure about my life choices lately	fear
i don t know but this feels kind of strange to me like it s going back to her debut days	fear
i always feel insecure	fear
im feeling assaulted by the thirty seven little mads let me remember the real mad	fear
i feel sort of helpless	fear
i feel like he is too hesitant to relieve me	fear
i feel nervous going in i feel so accomplished coming out of being a toc at a high school	fear
i feel kind of reluctant and depressed when you told me that it s over i respected your decision	fear
i get to the garage i feel hesitant for the first time not sure where to park aware that my vehicle looks shabby and unloved next to all the gleaming paintwork	fear
i still feel insecure about how quickly it passes by	fear
i just hope its sooner rather than later and i hope she is polite even when shes feeling shy i am starting to get a little sad about aubrey starting school	fear
i hate those moments or days when i feel confused and conflicted	fear
i spent a long time feeling quite distressed over them	fear
when i failed my first exam at the higher institute	fear
i realized that i can be who i really am with him uncool nerdy geeky girl with big fat legs and he won t make me feel insecure just like the other boys did	fear
i don t want anyone feeling uncomfortable or making other loved ones feel uncomfortable while we are exchanging our words of love	fear
i know how fast this goes and i feel helpless to stop it	fear
i am definitely ready to be done hellll ooo senioritis but it just feels so strange	fear
i want to but im feeling strangely indecisive about the matter	fear
i feel so confused so stress and tension when i approach her and ask her	fear
i feel more reluctant to do it if im in the minority that didnt like it	fear
i did feel threatened especially when i was taunted for my white skin	fear
i can t eat a lot of things that i am used to eating and i feel tortured when i go to the grocery store	fear
i confess to feeling a little nervous when a patient brings a list to his or her appointment	fear
ive done gives me the freedom to add to it when i want and not feel pressured to read a book a week or be on any kind of schedule	fear
i feel like ive finally shaken the weight that has been hanging over me	fear
i didnt sleep well last night and i feel my self hesitant to go to bed again	fear
i sent i feel all vulnerable posting it cause it was a	fear
i feel the need to tell him but i know hes shy all i tell him is me too and we both know	fear
i find myself broken into pieces feeling myself nothing and that feeling of being nothing not enough of a punishment that i should be tortured made an example of what not to do when writing my head with its lips and eye holes sewed shut as it sits decapitated on a spike for all to see	fear
i in october i was feeling a bit hesitant about coming to bombay but the cities are worlds apart	fear
i feel like i am perpetually distraught by these ideas that i am constantly thinking about life and meta life and after life that i am the only one to discover any secrets anymore that every piece of art we appreciate is one that i find and share	fear
i talk with my musician friends lately we agree that since there aren t any young artists now with enough power to make us feel threatened we just keep getting older	fear
i even just say i need to talk about something somehow i feel as if i m neurotic and nagging	fear
i think i too would be feeling hesitant and asking whether or not i ought to reunite	fear
im frustrated or feeling uncertain i make some dubious decisions	fear
i feel so shy when i have to do these things	fear
i was feeling distressed myself too	fear
i feel intimidated by folks who can fit an entire city skyline behind the cafe they are sitting at complete with people onto a tiny page	fear
i feel uptight about this	fear
i feel shy to dance	fear
i feel a strange kinship with the sky united as we were by our disposition to shed tears both in sadness and in anger	fear
i hope to find some petrol cans somewhere among the abandoned cars but the book tells me that i suddenly feel paranoid about my car and asks if i should run back to it	fear
i feel really hesitant about doing this because i dont believe im the poster girl for fitness at all lol so i feel kind of guilty and undeserving to give out exercise tips	fear
i know i can do it and in fact that i will but i feel terrified that the stories won t be as good as they could be and that any readers that i can actually convince to buy the book will read it and hate it and never want to read anything by me again	fear
i feel more vulnerable and more in touch with my heart with making choices that are better for myself and my family and less worried about pleasing everyone else	fear
i feel as if my heart has exploded into this which makes me fearful which makes me not want to post these lines which makes me feel a characteristic pain in my chest but i don t want to lie to you as if i have not written this	fear
i was still feeling too shaky to manage flights of stairs and the mossie spray was in the kitchen	fear
i have done the now so i feel calmer less fearful there is less thinking about what i can t do visualising more what i can more prepared ready to start tapering	fear
i remember going to shandur the highest polo ground in the world located in north western pakistan and feeling helpless because there were no signals there and i couldn t post my facebook status or tweet about the marvelous surroundings	fear
im feeling less anxious about my place in the world and whether or not i fit in	fear
i feel so uptight see	fear
i was left feeling shaken and disturbed	fear
i am feeling somewhat alarmed by it all as we re in the heart attack treatment centre	fear
i think that i am irrevocably lucky to feel so distressed	fear
im feeling a little distraught a little homesick a little out of it a little lonely	fear
im feeling very distraught again	fear
i feel absolutely petrified to go off lamictal i take mg as a mood stabilizer for borderline personality disorder but pleted a year	fear
im feeling a little unsure about this book	fear
i mean there were a few cars driving by so i didnt feel totally unprotected	fear
i admit to feeling intimidated	fear
i sat in my hotel room feeling completely distraught scared and alone	fear
i feel so confused bemused and just lost	fear
i hate how i feel and am scared to death of the long term effects of these medications on my body	fear
i feel pretty much insecure in dresses	fear
i have been so incredibly paranoid this pregnancy and i am tired of feeling apprehensive	fear
i feel threatened by the world there is within me something that wants to fight back to call down burning fire from heaven to use my own words as knives and poison tipped spears in retaliation	fear
i was a little scared about the whole academic aspect of it so i read from day one actually i bought the textbooks before my residency as opposed to the residents who werent scared of the whole academic aspect who didnt feel pressured to read	fear
i stopped and reversed back feeling very shaken	fear
i am left with another period of feeling uncertain	fear
i hear it i couldnt help but to feel a bit skeptical	fear
i think one of the reasons i am so into turbo jam kick is because chalene makes it a party makes it fun you do not feel tortured it keeps bringing you back for your next turbo fix	fear
i worked with kids for two years previously and i didnt feel shy at all with them	fear
i feel like my relationships inside the bubble are being threatened	fear
i often tend to feel intimidated by some of the other panelists experience and readership which usually trumps mine in spades	fear
i have been feeling weird not sure how to put it into words	fear
i am feeling very restless irritable and discontent	fear
i am no stranger to adolescent self esteem issues having been around the block on every end of the spectrum between my sister and i so i can understand when a young girl feels uncomfortable about her body	fear
i feel so insecure but i hide it well	fear
i yearn for when i feel vulnerable	fear
i feel really strange without my bangs and sometimes i want just to cut my hair	fear
i startle awake to feeling that im being shaken i think when they were pulling maeve out	fear
i feel insecure unsure not confident about this	fear
i may be feeling unsure of my life s direction but i d like to think i m preparing my daughters to aspire to the ultimate	fear
i actually feel like i am gaining weight but im too scared to get on the scales and have yet another thing im not able to maintain be shoved in my face at this point in time	fear
im disappointed heartbroken feeling scared	fear
i was having dinner with yuu chan and she was saying she felt it really strange coz it s almost like i go to japan just so that i would feel all tortured when i got back so might as well not go	fear
i feel apprehensive about that	fear
i cant work out why some places and people make me feel really vulnerable and others make me feel totally at home but again ive just gone with my instinct	fear
i have been working hard to practice gratitude most especially in the moments when i feel overwhelmed by it all	fear
i feel in many ways confused about the present and the future like really confused and really overwhelemed	fear
i still feel doubtful about the course i am going to	fear
i have only been left with several meager abilities so i suppose none of you should feel alarmed or threatened	fear
i never feel shy	fear
i feel reluctant to type it	fear
im still feeling restless well have to go to london and eat at a href http ottolenghi	fear
i present to you a faithful friend of mine during difficult exam periods or just during the day if im feeling a little indecisive and bored	fear
i am beginning to feel uncomfortable when getting to sleep at night	fear
i still feel a thrill a shiver of terrified ecstasy as i brush against it accidentally leafing from thought to thought like a paper cut earned from carelessly turning a page	fear
i have felt that because of our family situation that it is vital for me to be this amazing mother the best in every way and i have been feeling like i was living on an knife edge of failure terrified of the consequences for my kids if i got it wrong	fear
i was feeling skeptical and thought was pushing it for sephora brand lashes	fear
i think by the end i was feeling quite indestructable and i was a bit reluctant to let go of it	fear
when my mothers heart nearly stopped	fear
i was very happy to move on to round but i am feeling a bit nervous about the battle that now begins	fear
i leave a book feeling like i did not understand it but this book left me feeling just that confused	fear
